102,"いつも","いつも","always (colloquial)","Adverb","2","彼女はいつも元気だ。","かのじょ は いつも げんき だ。","She's always full of energy.","朝ご飯にはいつもパンを食べる。","あさ ごはん に は いつも パン を たべる。","I always eat bread for breakfast.","C1K-P02-004.mp3","C1K-P02-005.mp3","C1K-P02-006.mp3"
103,"足","あし","leg, foot","Noun","2","彼は足が長い。","かれ は あし が ながい。","He has long legs.","彼女は足が太い。","かのじょ は あし が ふとい。","She has fat legs.","C1K-P02-007.mp3","C1K-P02-008.mp3","C1K-P02-009.mp3"
104,"起こす","おこす","wake (someone) up","Verb","2","明日、6時に起こしてください。","あす 6 じ に おこして ください。","Please wake me up tomorrow at six o'clock.","私は、毎朝7時に息子を起こします。","わたし は、まいあさ 7 じ に むすこ を おこします。","Every morning I wake my son up at seven.","C1K-P02-010.mp3","C1K-P02-011.mp3","C1K-P02-012.mp3"
105,"見せる","みせる","show","Verb","2","その写真を見せてください。","その しゃしん を みせて ください。","Please show me those pictures.","去年のデータを見せてください。","きょねん の データ を みせて ください。","Please show me last year's data.","C1K-P02-013.mp3","C1K-P02-014.mp3","C1K-P02-015.mp3"
106,"娘","むすめ","daughter, girl","Noun","2","私の娘はアメリカにいます。","わたし の むすめ は アメリカ に います。","My daughter is in the United States.","娘がピンクのドレスを着ている。","むすめ が ピンク の ドレス を きて いる。","My daughter is wearing a pink dress.","C1K-P02-016.mp3","C1K-P02-017.mp3","C1K-P02-018.mp3"
107,"楽しむ","たのしむ","enjoy","Verb","2","今日は一人の時間を楽しみたい。","きょう は ひとり の じかん を たのしみたい。","Today I want to enjoy some time to myself.","日本の生活を楽しんでください。","にほん の せいかつ を たのしんで ください。","Please enjoy your life in Japan.","C1K-P02-019.mp3","C1K-P02-020.mp3","C1K-P02-021.mp3"
108,"色","いろ","color","Noun","2","すてきな色のセーターですね。","すてきな いろ の セーター です ね。","I like the color of your sweater.","どっちの色が好きですか。","どっち の いろ が すき です か。","Which color do you like?","C1K-P02-022.mp3","C1K-P02-023.mp3","C1K-P02-024.mp3"
109,"みんな","みんな","everybody (colloquial)","Noun","2","みんなにお菓子をあげましょう。","みんな に おかし を あげましょう。","Let's give everyone some sweets.","みんなにこのことを伝えてください。","みんな に この こと を つたえて ください。","Please tell everyone about this matter.","C1K-P02-025.mp3","C1K-P02-026.mp3","C1K-P02-027.mp3"
110,"取る","とる","take, get","Verb","2","テストでいい点を取った。","テスト で いい てん を とった。","I got a good score on the test.","メモを取ってください。","メモ を とって ください。","Please take notes.","C1K-P02-028.mp3","C1K-P02-029.mp3","C1K-P02-030.mp3"
111,"勉強","べんきょう","study","Verbal Noun","2","私は日本語を勉強しています。","わたし は にほん ご を べんきょう して います。","I'm studying Japanese.","彼は今、勉強しています。","かれ は いま、べんきょう して います。","He's studying now.","C1K-P02-031.mp3","C1K-P02-032.mp3","C1K-P02-033.mp3"
112,"できる","できる","can do, be good at","Verb","2","彼女はイタリア語ができます。","かのじょ は イタリア ご が できます。","She can speak Italian.","トラックを運転できますか。","トラック を うんてん できます か。","Can you drive a truck?","C1K-P02-034.mp3","C1K-P02-035.mp3","C1K-P02-036.mp3"
113,"短い","みじかい","short, brief","Adjective","2","彼は足が短い。","かれ は あし が みじかい。","His legs are short.","このセーターはちょっと短いですね。","この セーター は ちょっと みじかい です ね。","This sweater is a little short.","C1K-P02-037.mp3","C1K-P02-038.mp3","C1K-P02-039.mp3"
114,"落ちる","おちる","fall, come down","Verb","2","猿も木から落ちる。","さる も き から おちる。","Even monkeys fall from trees.","道に何か落ちています。","みち に なに か おちて います。","Something has fallen on the road.","C1K-P02-040.mp3","C1K-P02-041.mp3","C1K-P02-042.mp3"
115,"息子","むすこ","son","Noun","2","うちの息子は大学1年生です。","うち の むすこ は だいがく 1 ねんせい です。","My son's a college freshman.","息子は中学生です。","むすこ は ちゅうがくせい です。","My son is a junior high school student.","C1K-P02-043.mp3","C1K-P02-044.mp3","C1K-P02-045.mp3"
116,"白い","しろい","white, blank","Adjective","2","彼は歯が白い。","かれ は は が しろい。","His teeth are white.","庭に白いネコがいます。","にわ に しろい ネコ が います。","There's a white cat in the garden.","C1K-P02-046.mp3","C1K-P02-047.mp3","C1K-P02-048.mp3"
117,"飛行機","ひこうき","airplane","Noun","2","息子は飛行機のおもちゃが好きです。","むすこ は ひこうき の おもちゃ が すき です。","My son likes toy airplanes.","飛行機が1時間以上遅れた。","ひこうき が 1 じかん いじょう おくれた。","The plane arrived over an hour late.","C1K-P02-049.mp3","C1K-P02-050.mp3","C1K-P02-051.mp3"
118,"病気","びょうき","illness","Noun","2","祖父が病気になった。","そふ が びょうき に なった。","My grandfather got sick.","彼女は病気の犬を助けた。","かのじょ は びょうき の いぬ を たすけた。","She helped a sick dog.","C1K-P02-052.mp3","C1K-P02-053.mp3","C1K-P02-054.mp3"
119,"冬","ふゆ","winter","Noun","2","カナダの冬はとても寒いです。","カナダ の ふゆ は とても さむい です。","Canadian winters are very cold.","冬はよくスキーに行きます。","ふゆ は よく スキー に いきます。","We go skiing a lot in winter.","C1K-P02-055.mp3","C1K-P02-056.mp3","C1K-P02-057.mp3"
120,"年","とし","year, age","Noun","2","新しい年が始まりました。","あたらしい とし が はじまりました。","A new year has started.","いとこと私は同じ年です。","いとこ と わたし は おなじ とし です。","My cousin and I are the same age.","C1K-P02-058.mp3","C1K-P02-059.mp3","C1K-P02-060.mp3"
121,"重い","おもい","heavy","Adjective","2","このかばんは重いです。","この かばん は おもい です。","This bag is heavy.","この箱は重い。","この はこ は おもい。","This box is heavy.","C1K-P02-061.mp3","C1K-P02-062.mp3","C1K-P02-063.mp3"
122,"胸","むね","chest, breast","Noun","2","胸に少し痛みがあります。","むね に すこし いたみ が あります。","I have a slight pain in my chest.","彼女の髪は胸まである。","かのじょ の かみ は むね まで ある。","Her hair goes down to her chest.","C1K-P02-064.mp3","C1K-P02-065.mp3","C1K-P02-066.mp3"
123,"払う","はらう","pay (money, respect, attention, etc.)","Verb","2","私が払いましょう。","わたし が はらいましょう。","I'll pay for that.","別々に払いましょう。","べつべつ に はらいましょう。","Let's pay separately.","C1K-P02-067.mp3","C1K-P02-068.mp3","C1K-P02-069.mp3"
124,"軽い","かるい","light (of weight, degree, etc.)","Adjective","2","この靴はとても軽い。","この くつ は とても かるい。","These shoes are very light.","あなたのかばんは軽いですね。","あなた の かばん は かるい です ね。","Your bag is light.","C1K-P02-070.mp3","C1K-P02-071.mp3","C1K-P02-072.mp3"
125,"見つける","みつける","find","Verb","2","新しい仕事を見つけました。","あたらしい しごと を みつけました。","I found a new job.","うまい寿司屋を見つけたよ。","うまい すし や を みつけた よ。","I found a good sushi restaurant.","C1K-P02-073.mp3","C1K-P02-074.mp3","C1K-P02-075.mp3"
126,"忘れる","わすれる","forget, leave behind","Verb","2","約束を忘れないでください。","やくそく を わすれないで ください。","Please don't forget our promise.","電車に傘を忘れた。","でんしゃ に かさ を わすれた。","I left my umbrella on the train.","C1K-P02-076.mp3","C1K-P02-077.mp3","C1K-P02-078.mp3"
127,"酒","さけ","alcohol, rice wine","Noun","2","彼女は酒に強い。","かのじょ は さけ に つよい。","She holds her liquor well.","友達とお酒を飲んでいます。","ともだち と おさけ を のんで います。","I'm drinking sake with my friend.","C1K-P02-079.mp3","C1K-P02-080.mp3","C1K-P02-081.mp3"
128,"どちら","どちら","which (polite)","Interrogative","2","肉と魚とどちらが好きですか。","にく と さかな と どちら が すき です か。","Which do you prefer, meat or fish?","コーヒーと紅茶、どちらにしますか。","コーヒー と こうちゃ、どちら に します か。","Which would you like, coffee or tea?","C1K-P02-082.mp3","C1K-P02-083.mp3","C1K-P02-084.mp3"
129,"姉","あね","(one's own) older sister","Noun","2","姉は大学生です。","あね は だいがくせい です。","My big sister's a college student.","姉は銀行で働いています。","あね は ぎんこう で はたらいて います。","My big sister works at a bank.","C1K-P02-085.mp3","C1K-P02-086.mp3","C1K-P02-087.mp3"
