"0088","Are these your keys?","これら は あなた の 鍵 です か？","これら は あなた の かぎ です か？","korera wa anata no kagi desu ka?","[ko̞ɾe̞ɾɑ ɰɑ ɑnɑtɑ no̞ kɑɡʲi de̞sɯ̥ kɑ ||","glossika_0088_en_1573475285927.mp3","glossika_0088_ja.mp3",
"0089","Yes, they are.","はい、わたし の です。","はい、わたし の です。","hai, watashi no desu.","[hɑi | ɰɑtɑɕi ̥ no̞ de̞sɯ̥ ||","glossika_0089_en_1573475285927.mp3","glossika_0089_ja.mp3",
"0090","That's my seat.","それ は わたし の 席 です。","それ は わたし の せき です。","sore wa watashi no seki desu.","[so̞ɾe̞ ɰɑ ɰɑtɑɕi ̥ no̞ se̞kʲi ̥ de̞sɯ̥ ||","glossika_0090_en_1573475285927.mp3","glossika_0090_ja.mp3",
"0091","No, it isn't.","いいえ、違います。","いいえ、ちがいます。","īe, chigaimasu.","[iːe̞ | ʨiɡɑimɑsɯ̥ ||","glossika_0091_en_1573475285927.mp3","glossika_0091_ja.mp3",
"0092","Where's the camera?","カメラ は どこ に あります か？","カメラ は どこ に あります か？","kamera wa doko ni arimasu ka?","[kɑme̞ɾɑ ɰɑ do̞ko̞ ni ɑɾimɑsɯ̥ kɑ ||","glossika_0092_en_1573475285927.mp3","glossika_0092_ja.mp3",
"0093","It's in your bag.","あなた の かばん の 中 に あります。","あなた の かばん の なか に あります。","anata no kabaɴ no naka ni arimasu.","[ɑnɑtɑ no̞ kɑbɑn no̞ nɑkɑ ni ɑɾimɑsɯ̥ ||","glossika_0093_en_1573475285927.mp3","glossika_0093_ja.mp3",
"0094","Is your car blue?","あなた の 車 は 青い の です か？","あなた の くるま は あおい の です か？","anata no kuruma wa aoi no desu ka?","[ɑnɑtɑ no̞ kɯɾɯmɑ ɰɑ ɑo̞i no̞ de̞sɯ̥ kɑ ||","glossika_0094_en_1573475285927.mp3","glossika_0094_ja.mp3",
"0095","No, it's black.","いいえ、黒 の です。","いいえ、くろ の です。","īe, kuro no desu.","[iːe̞ | kɯɾo̞ no̞ de̞sɯ̥ ||","glossika_0095_en_1573475285927.mp3","glossika_0095_ja.mp3",
"0096","Is Lisa from Toronto?","リサさん は トロント から 来ました か？","リサさん は トロント から きました か？","risasaɴ wa toroɴto kara kimashita ka?","[ɾisɑsɑɰ̃ ɰɑ to̞ɾo̞nto̞ kɑɾɑ kʲimɑɕi ̥tɑ kɑ ||","glossika_0096_en_1573475285927.mp3","glossika_0096_ja.mp3",
"0097","No, she's American.","いいえ、彼女 は アメリカ人 です。","いいえ、かのじょ は アメリカじん です。","īe, kanojo wa amerikajiɴ desu.","[iːe̞ | kɑno̞ʥo̞ ɰɑ ɑme̞ɾikɑʥin de̞sɯ̥ ||","glossika_0097_en_1573475285927.mp3","glossika_0097_ja.mp3",
"0098","Am I late?","私 は 遅刻 です か？","わたし は ちこく です か？","watashi wa chikoku desu ka?","[ɰɑtɑɕi ̥ ɰɑ ʨi ̥ko̞kɯ̥ de̞sɯ̥ kɑ ||","glossika_0098_en_1573475285927.mp3","glossika_0098_ja.mp3",
"0099","Yes, you are.","はい、あなた は 遅刻 です。","はい、あなた は ちこく です。","hai, anata wa chikoku desu.","[hɑi | ɑnɑtɑ ɰɑ ʨi ̥ko̞kɯ̥ de̞sɯ̥ ||","glossika_0099_en_1573475285927.mp3","glossika_0099_ja.mp3",
"0100","Where's Layla from?","レイラー は どこ から 来ました か？","レイラー は どこ から きました か？","reirā wa doko kara kimashita ka?","[ɾe̞ːɾɑː ɰɑ do̞ko̞ kɑɾɑ kʲimɑɕi ̥tɑ kɑ ||","glossika_0100_en_1573475285927.mp3","glossika_0100_ja.mp3",
"0101","She's from London.","彼女 は ロンドン から 来ました。","かのじょ は ロンドン から きました。","kanojo wa roɴdoɴ kara kimashita.","[kɑno̞ʥo̞ ɰɑ ɾo̞ndo̞ŋ kɑɾɑ kʲimɑɕi ̥tɑ ||","glossika_0101_en_1573475285927.mp3","glossika_0101_ja.mp3",
"0102","What color is your bag?","あなた の バッグ は 何色 です か？","あなた の バッグ は なにいろ です か？","anata no baggu wa nanīro desu ka?","[ɑnɑtɑ no̞ bɑɡˀɡɯ ɰɑ nɑniːɾo̞ de̞sɯ̥ kɑ ||","glossika_0102_en_1573475285927.mp3","glossika_0102_ja.mp3",
"0103","It's black.","黒 です。","くろ です。","kuro desu.","[kɯɾo̞ de̞sɯ̥ ||","glossika_0103_en_1573475285927.mp3","glossika_0103_ja.mp3",
"0104","Are you hungry?","お腹 空きました か？","おなか すきました か？","onaka sukimashita ka?","[o̞nɑkɑ sɯ̥ kʲimɑɕi ̥tɑ kɑ ||","glossika_0104_en_1573475285927.mp3","glossika_0104_ja.mp3",
"0105","No, I'm not.","いいえ、空いていません。","いいえ、すいていません。","īe, suiteimaseɴ.","[iːe̞ | sɯite̞ːmɑse̞ɴ ||","glossika_0105_en_1573475285927.mp3","glossika_0105_ja.mp3",
"0106","How's John?","ジョンさん は 元気 です か？","ジョンさん は げんき です か？","joɴsaɴ wa geɴki desu ka?","[ʥo̞ɰ̃sɑɰ̃ ɰɑ ɡe̞ŋkʲi ̥ de̞sɯ̥ kɑ ||","glossika_0106_en_1573475285927.mp3","glossika_0106_ja.mp3",
"0107","He's fine.","彼 は 元気 です よ。","かれ は げんき です よ。","kare wa geɴki desu yo.","[kɑɾe̞ ɰɑ ɡe̞ŋkʲi ̥ de̞sɯ̥ jo̞ ||","glossika_0107_en_1573475285927.mp3","glossika_0107_ja.mp3",
"0108","Who's that woman?","あの 女 の 人 は 誰 です か？","あの おんな の ひと は だれ です か？","ano oɴna no hito wa dare desu ka?","[ɑno̞ o̞nnɑ no̞ çi ̥to̞ ɰɑ dɑɾe̞ de̞sɯ̥ kɑ ||","glossika_0108_en_1573475285927.mp3","glossika_0108_ja.mp3",
"0109","She's my sister.","私 の 姉 です。","わたし の あね です。","watashi no ane desu.","[ɰɑtɑɕi ̥ no̞ ɑne̞ de̞sɯ̥ ||","glossika_0109_en_1573475285927.mp3","glossika_0109_ja.mp3",
"0110","Is your mother at home?","あなた の お母さん は うち に います か？","あなた の おかあさん は うち に います か？","anata no okāsaɴ wa uchi ni imasu ka?","[ɑnɑtɑ no̞ o̞kɑːsɑɰ̃ ɰɑ ɯʨi ̥ ni imɑsɯ̥ kɑ ||","glossika_0110_en_1573475285927.mp3","glossika_0110_ja.mp3",
"0111","How are your parents?","あなた の 両親 は 元気 です か？","あなた の りょうしん は げんき です か？","anata no ryōshiɴ wa geɴki desu ka?","[ɑnɑtɑ no̞ ɾʲo̞ːɕiɰ̃ ɰɑ ɡe̞ŋkʲi ̥ de̞sɯ̥ kɑ ||","glossika_0111_en_1573475285927.mp3","glossika_0111_ja.mp3",
"0112","Is your job interesting?","あなた の 仕事 は 楽しい です か？","あなた の しごと は たのしい です か？","anata no shigoto wa tanoshī desu ka?","[ɑnɑtɑ no̞ ɕiɡo̞to̞ ɰɑ tɑno̞ɕiː de̞sɯ̥ kɑ ||","glossika_0112_en_1573475285927.mp3","glossika_0112_ja.mp3",
"0113","Are the stores open today?","これら の 店 は 今日 開いて います か？","これら の みせ は きょう あいて います か？","korera no mise wa kyō aite imasu ka?","[ko̞ɾe̞ɾɑ no̞ mise̞ ɰɑ kʲo̞ː ɑite̞ imɑsɯ̥ kɑ ||","glossika_0113_en_1573475285927.mp3","glossika_0113_ja.mp3",
"0114","Where are you from?","彼 は どこ 出身 です か？","かれ は どこ しゅっしん です か？","kare wa doko shusshiɴ desu ka?","[kɑɾe̞ ɰɑ do̞ko̞ ɕɯ̥ ɕˀɕin de̞sɯ̥ kɑ ||","glossika_0114_en_1573475285927.mp3","glossika_0114_ja.mp3",
"0115","Are you interested in sports?","あなた は 運動 に 興味 が あります か？","あなた は うんどう に きょうみ が あります か？","anata wa uɴdō ni kyōmi ga arimasu ka?","[ɑnɑtɑ ɰɑ ɯndo̞ː ni kʲo̞ːmi ɡɑ ɑɾimɑsɯ̥ kɑ ||","glossika_0115_en_1573475285927.mp3","glossika_0115_ja.mp3",
"0116","Is the post office near here?","郵便局 は この 近く に あります か？","ゆうびんきょく は この ちかく に あります か？","yūbiɴkyoku wa kono chikaku ni arimasu ka?","[jɯːbiŋkʲo̞kɯ̥ ɰɑ ko̞no̞ ʨi ̥kɑkɯ̥ ni ɑɾimɑsɯ̥ kɑ ||","glossika_0116_en_1573475285927.mp3","glossika_0116_ja.mp3",
"0117","Are your children at school?","あなた の 子供 は 学校 に います か？","あなた の こども は がっこう に います か？","anata no kodomo wa gakkō ni imasu ka?","[ɑnɑtɑ no̞ ko̞do̞mo̞ ɰɑ ɡɑkˀko̞ː ni imɑsɯ̥ kɑ ||","glossika_0117_en_1573475285927.mp3","glossika_0117_ja.mp3",
"0118","Why are you late?","どうして 遅刻 しました か？","どうして ちこく しました か？","dōshite chikoku shimashita ka?","[do̞ːɕi ̥te̞ ʨi ̥ko̞kɯ̥ ɕimɑɕi ̥tɑ kɑ ||","glossika_0118_en_1573475285927.mp3","glossika_0118_ja.mp3",
"0119","How are your children?","あなた の 子供たち は 元気 です か？","あなた の こどもたち は げんき です か？","anata no kodomotachi wa geɴki desu ka?","[ɑnɑtɑ no̞ ko̞do̞mo̞tɑʨi ̥ ɰɑ ɡe̞ŋkʲi ̥ de̞sɯ̥ kɑ ||","glossika_0119_en_1573475285927.mp3","glossika_0119_ja.mp3",
"0120","They're fine.","元気 です よ。","げんき です よ。","geɴki desu yo.","[ɡe̞ŋkʲi ̥ de̞sɯ̥ jo̞ ||","glossika_0120_en_1573475285927.mp3","glossika_0120_ja.mp3",
"0121","Where's the bus stop?","バス停 は どこ です か？","バスてい は どこ です か？","basutei wa doko desu ka?","[bɑsɯ̥ te̞ː ɰɑ do̞ko̞ de̞sɯ̥ kɑ ||","glossika_0121_en_1573475285927.mp3","glossika_0121_ja.mp3",
"0122","At the stoplight.","信号 の そば に あります。","しんごう の そば に あります。","shiɴgō no soba ni arimasu.","[ɕiŋɡo̞ː no̞ so̞bɑ ni ɑɾimɑsɯ̥ ||","glossika_0122_en_1573475285927.mp3","glossika_0122_ja.mp3",
"0123","How old are your children?","あなた の 子供たち は 何歳 です か？","あなた の こどもたち は なんさい です か？","anata no kodomotachi wa naɴsai desu ka?","[ɑnɑtɑ no̞ ko̞do̞mo̞tɑʨi ̥ ɰɑ nɑɰ̃ sɑi de̞sɯ̥ kɑ ||","glossika_0123_en_1573475285927.mp3","glossika_0123_ja.mp3",
"0124","Five (5), seven (7), and ten (10).","五歳、七歳 と 十歳 です。","ごさい、ななさい と じゅっさい です。","gosai, nanasai to jussai desu.","[ɡo̞sɑi | nɑnɑsɑi to̞ ʥɯsˀsɑi de̞sɯ̥ ||","glossika_0124_en_1573475285927.mp3","glossika_0124_ja.mp3",
"0125","How much are these oranges?","これら の オレンジ は いくら です か？","これら の オレンジ は いくら です か？","korera no oreɴji wa ikura desu ka?","[ko̞ɾe̞ɾɑ no̞ o̞ɾe̞nʥi ɰɑ ikɯɾɑ de̞sɯ̥ kɑ ||","glossika_0125_en_1573475285927.mp3","glossika_0125_ja.mp3",
"0126","A dollar fifty a pound ($1.50/lb). They're 2.3 Euros a kilo.","一キロ で 三百円 です。","いちキロ で さんびゃくえん です。","ichikiro de saɴbyakueɴ desu.","[iʨi ̥kʲiɾo̞ de̞ sɑmbʲɑkɯe̞n de̞sɯ̥ ||","glossika_0126_en_1573475285927.mp3","glossika_0126_ja.mp3",
"0127","What's your favorite sport?","一番 好きな 運動 は なん です か？","いちばん すきな うんどう は なん です か？","ichibaɴ sukina uɴdō wa naɴ desu ka?","[iʨibɑɰ̃ sɯ̥ kʲinɑ ɯndo̞ː ɰɑ nɑn de̞sɯ̥ kɑ ||","glossika_0127_en_1573475285927.mp3","glossika_0127_ja.mp3",
"0128","My favorite sport is skiing.","わたし の 一番 好きな 運動 は スキー です。","わたし の いちばん すきな うんどう は スキー です。","watashi no ichibaɴ sukina uɴdō wa sukī desu.","[ɰɑtɑɕi ̥ no̞ iʨibɑɰ̃ sɯ̥ kʲinɑ ɯndo̞ː ɰɑ sɯ̥ kiː de̞sɯ̥ ||","glossika_0128_en_1573475285927.mp3","glossika_0128_ja.mp3",
"0129","Who's the man in this photo?","この 写真 の 男性 は 誰 です か？","この しゃしん の だんせい は だれ です か？","kono shashiɴ no daɴsei wa dare desu ka?","[ko̞no̞ ɕɑɕin no̞ dɑɰ̃ se̞ː ɰɑ dɑɾe̞ de̞sɯ̥ kɑ ||","glossika_0129_en_1573475285927.mp3","glossika_0129_ja.mp3",
"0130","That's my father.","わたし の 父 です。","わたし の ちち です。","watashi no chichi desu.","[ɰɑtɑɕi ̥ no̞ ʨi ̥ʨi ̥ de̞sɯ̥ ||","glossika_0130_en_1573475285927.mp3","glossika_0130_ja.mp3",
"0131","What color are your new shoes?","あなた の 新しい 靴 は 何色 です か？","あなた の あたらしい くつ は なにいろ です か？","anata no atarashī kutsu wa nanīro desu ka?","[ɑnɑtɑ no̞ ɑtɑɾɑɕiː kɯ̥ ʦɯ̥ ɰɑ nɑniːɾo̞ de̞sɯ̥ kɑ ||","glossika_0131_en_1573475285927.mp3","glossika_0131_ja.mp3",
"0132","They're black.","黒 です。","くろ です。","kuro desu.","[kɯɾo̞ de̞sɯ̥ ||","glossika_0132_en_1573475285927.mp3","glossika_0132_ja.mp3",
"0133","What's your name?","あなた の 名前 は なん です か？","あなた の なまえ は なん です か？","anata no namae wa naɴ desu ka?","[ɑnɑtɑ no̞ nɑmɑe̞ ɰɑ nɑn de̞sɯ̥ kɑ ||","glossika_0133_en_1573475285927.mp3","glossika_0133_ja.mp3",
"0134","I'm Brian.","私 の 名前 は ブライアン です。","わたし の なまえ は ブライアン です。","watashi no namae wa buraiaɴ desu.","[ɰɑtɑɕi ̥ no̞ nɑmɑe̞ ɰɑ bɯɾɑiɑn de̞sɯ̥ ||","glossika_0134_en_1573475285927.mp3","glossika_0134_ja.mp3",
"0135","Are you Australian?","あなた は オーストラリア人 です か？","あなた は オーストラリアじん です か？","anata wa ōsutorariajiɴ desu ka?","[ɑnɑtɑ ɰɑ o̞ːsɯ̥ to̞ɾɑɾiɑʥin de̞sɯ̥ kɑ ||","glossika_0135_en_1573475285927.mp3","glossika_0135_ja.mp3",
"0136","No, I'm Canadian.","いいえ、カナダ人 です。","いいえ、カナダじん です。","īe, kanadajiɴ desu.","[iːe̞ | kɑnɑdɑʥin de̞sɯ̥ ||","glossika_0136_en_1573475285927.mp3","glossika_0136_ja.mp3",
"0137","How old are you?","何歳 です か？","なんさい です か？","naɴsai desu ka?","[nɑɰ̃ sɑi de̞sɯ̥ kɑ ||","glossika_0137_en_1573475285927.mp3","glossika_0137_ja.mp3",
"0138","I'm thirty-three.","三十三歳 です。","さんじゅうさんさい です。","saɴjūsaɴsai desu.","[sɑnʥɯːsɑɰ̃ sɑi de̞sɯ̥ ||","glossika_0138_en_1573475285927.mp3","glossika_0138_ja.mp3",
"0139","Are you a teacher?","あなた は 先生 です か？","あなた は せんせい です か？","anata wa seɴsei desu ka?","[ɑnɑtɑ ɰɑ se̞ɰ̃se̞ː de̞sɯ̥ kɑ ||","glossika_0139_en_1573475285927.mp3","glossika_0139_ja.mp3",
"0140","No, I'm a doctor.","いいえ、私 は 医者 です。","いいえ、わたし は いしゃ です。","īe, watashi wa isha desu.","[iːe̞ | ɰɑtɑɕi ̥ ɰɑ iɕɑ de̞sɯ̥ ||","glossika_0140_en_1573475285927.mp3","glossika_0140_ja.mp3",
"0141","Are you married?","あなた は 結婚 して いますか？","あなた は けっこん して いますか？","anata wa kekkoɴ shite imasuka?","[ɑnɑtɑ ɰɑ ke̞kˀko̞ɰ̃ ɕi ̥te̞ imɑsɯ̥ kɑ ||","glossika_0141_en_1573475285927.mp3","glossika_0141_ja.mp3",
"0142","Yes, I am.","はい、結婚 して います。","はい、けっこん して います。","hai, kekkoɴ shite imasu.","[hɑi | ke̞kˀko̞ɰ̃ ɕi ̥te̞ imɑsɯ̥ ||","glossika_0142_en_1573475285927.mp3","glossika_0142_ja.mp3",
"0143","Is your wife a doctor?","あなた の 奥さん は 医者 です か？","あなた の おくさん は いしゃ です か？","anata no okusaɴ wa isha desu ka?","[ɑnɑtɑ no̞ o̞kɯ̥ sɑɰ̃ ɰɑ iɕɑ de̞sɯ̥ kɑ ||","glossika_0143_en_1573475285927.mp3","glossika_0143_ja.mp3",
"0144","No, she's a teacher.","いいえ、彼女 は 先生 です。","いいえ、かのじょ は せんせい です。","īe, kanojo wa seɴsei desu.","[iːe̞ | kɑno̞ʥo̞ ɰɑ se̞ɰ̃se̞ː de̞sɯ̥ ||","glossika_0144_en_1573475285927.mp3","glossika_0144_ja.mp3",
"0145","Where is she from?","彼女 は どこ から 来ました か？","かのじょ は どこ から きました か？","kanojo wa doko kara kimashita ka?","[kɑno̞ʥo̞ ɰɑ do̞ko̞ kɑɾɑ kʲimɑɕi ̥tɑ kɑ ||","glossika_0145_en_1573475285927.mp3","glossika_0145_ja.mp3",
"0146","She's from Mexico.","彼女 は メキシコ から 来ました。","かのじょ は メキシコ から きました。","kanojo wa mekishiko kara kimashita.","[kɑno̞ʥo̞ ɰɑ me̞kʲi ̥ɕi ̥ko̞ kɑɾɑ kʲimɑɕi ̥tɑ ||","glossika_0146_en_1573475285927.mp3","glossika_0146_ja.mp3",
"0147","What's her name?","彼女 の 名前 は なん です か？","かのじょ の なまえ は なん です か？","kanojo no namae wa naɴ desu ka?","[kɑno̞ʥo̞ no̞ nɑmɑe̞ ɰɑ nɑn de̞sɯ̥ kɑ ||","glossika_0147_en_1573475285927.mp3","glossika_0147_ja.mp3",
"0148","Her name is Barbara.","彼女 の 名前 は バーバラ です。","かのじょ の なまえ は バーバラ です。","kanojo no namae wa bābara desu.","[kɑno̞ʥo̞ no̞ nɑmɑe̞ ɰɑ bɑːbɑɾɑ de̞sɯ̥ ||","glossika_0148_en_1573475285927.mp3","glossika_0148_ja.mp3",
"0149","How old is she?","彼女 は 何歳 です か？","かのじょ は なんさい です か？","kanojo wa naɴsai desu ka?","[kɑno̞ʥo̞ ɰɑ nɑɰ̃ sɑi de̞sɯ̥ kɑ ||","glossika_0149_en_1573475285927.mp3","glossika_0149_ja.mp3",
"0150","She's twenty-six (26).","彼女 は 二十六歳 です。","かのじょ は にじゅうろくさい です。","kanojo wa nijūrokusai desu.","[kɑno̞ʥo̞ ɰɑ niʥɯːɾo̞kɯ̥ sɑi de̞sɯ̥ ||","glossika_0150_en_1573475285927.mp3","glossika_0150_ja.mp3",
"0151","Are you married? — No, I'm not.","あなた は 結婚 して います か？― いいえ、まだ 結婚 して いません。","あなた は けっこん して います か？― いいえ、まだ けっ こん して いません。","anata wa kekkoɴ shite imasu ka? — īe, mada kekkoɴ shite imaseɴ.","[ɑnɑtɑ ɰɑ ke̞kˀko̞ɰ̃ ɕi ̥te̞ imɑsɯ̥ kɑ || ― iːe̞ | mɑdɑ ke̞kˀko̞ɰ̃ ɕi ̥te̞ imɑse̞ɴ ||","glossika_0151_en_1573475285927.mp3","glossika_0151_ja.mp3",
"0152","Are you thirsty? — Yes, I am.","喉 渇いて います か？― はい、すごく 乾いて います。","のど かわいて います か？― はい、すごく かわいて いま す。","nodo kawaite imasu ka? — hai, sugoku kawaite imasu.","[no̞do̞ kɑɰɑite̞ imɑsɯ̥ kɑ || ― hɑi | sɯɡo̞kɯ̥ kɑɰɑite̞ imɑsɯ̥ ||","glossika_0152_en_1573475285927.mp3","glossika_0152_ja.mp3",
"0153","Is it cold today? — No, it isn't.","今日 は 寒い です か？－いいえ、今日 は 寒くない です。","きょう は さむい です か？― いいえ、きょう は さむくな い です。","kyō wa samui desu ka? — īe, kyō wa samukunai desu.","[kʲo̞ː ɰɑ sɑmɯi de̞sɯ̥ kɑ || ― iːe̞ | kʲo̞ː ɰɑ sɑmɯkɯnɑi de̞sɯ̥ ||","glossika_0153_en_1573475285927.mp3","glossika_0153_ja.mp3",
"0154","Are your hands cold? — No, they aren't.","あなた の 手 は 冷たい です か？― いいえ、冷たくない で す。","あなた の て は つめたい です か？― いいえ、つめたくな い です。","anata no te wa tsumetai desu ka? — īe, tsumetakunai desu.","[ɑnɑtɑ no̞ te̞ ɰɑ ʦɯme̞tɑi de̞sɯ̥ kɑ || ― iːe̞ | ʦɯme̞tɑkɯnɑi de̞sɯ̥ ||","glossika_0154_en_1573475285927.mp3","glossika_0154_ja.mp3",
"0155","Is it dark now? — Yes, it is.","もう 暗く なりました か？― はい、暗く なりました。","もう くらく なりました か？― はい、くらく なりました。","mō kuraku narimashita ka? — hai, kuraku narimashita.","[mo̞ː kɯɾɑkɯ̥ nɑɾimɑɕi ̥tɑ kɑ || ― hɑi | kɯɾɑkɯ̥ nɑɾimɑɕi ̥tɑ ||","glossika_0155_en_1573475285927.mp3","glossika_0155_ja.mp3",
