word-kanji,word-kana,meaning,grammar,sentence-1-kanji,sentence-1-kana,sentence-1-meaning,sentence-2-kanji,sentence-2-kana,sentence-2-meaning,audio-word,audio-sentence-1,audio-sentence-2

"読む","読む","よむ","read","verb","彼女は雑誌を読んでいます。","かのじょ は ざっし を よんで います。","She's reading a magazine.","テキストを読んでください。","テキスト を よんで ください。","Please read the textbook.","[sound:C1K-P01-271.mp3]","[sound:C1K-P01-272.mp3]","[sound:C1K-P01-273.mp3]"
"次","次","つぎ","next","noun","次はいつ会いましょうか。","つぎ は いつ あいましょう か。","When shall we meet again?","次の駅で降ります。","つぎ の えき で おります。","I get off at the next station.","[sound:C1K-P01-274.mp3]","[sound:C1K-P01-275.mp3]","[sound:C1K-P01-276.mp3]"
"あなた","あなた","あなた","you","pronoun","これはあなたの鞄ですか。","これ は あなた の かばん です か。","Is this your bag?","あなたの名前を教えてください。","あなた の なまえ を おしえて ください。","Please tell me your name.","[sound:C1K-P01-277.mp3]","[sound:C1K-P01-278.mp3]","[sound:C1K-P01-279.mp3]"
"飲む","飲む","のむ","drink","verb","友達とお酒を飲んでいます。","ともだち と おさけ を のんで います。","I'm drinking sake with my friend.","ワインを少し飲みました。","ワイン を すこし のみました。","I drank a little wine.","[sound:C1K-P01-280.mp3]","[sound:C1K-P01-281.mp3]","[sound:C1K-P01-282.mp3]"
"古い","古い","ふるい","old","adjective","私は古い車が好きです。","わたし は ふるい くるま が すき です。","I like old cars.","あそこに古いお寺があります。","あそこ に ふるい おてら が あります。","There's an old temple there.","[sound:C1K-P01-283.mp3]","[sound:C1K-P01-284.mp3]","[sound:C1K-P01-285.mp3]"
"質問","質問","しつもん","question","verbal noun","質問のある方はどうぞ。","しつもん の ある かた は どうぞ。","Please feel free to ask any questions.","質問は何ですか。","しつもん は なん です か。","What's your question?","[sound:C1K-P01-286.mp3]","[sound:C1K-P01-287.mp3]","[sound:C1K-P01-288.mp3]"
"今日","今日","きょう","today (colloquial)","noun","今日は仕事がありません。","きょう は しごと が ありません。","I don't have work today.","今日は風が強いです。","きょう は かぜ が つよい です。","The wind is strong today.","[sound:C1K-P01-289.mp3]","[sound:C1K-P01-290.mp3]","[sound:C1K-P01-291.mp3]"
"友達","友達","ともだち","friend, companion (colloquial)","noun","私には友達がたくさんいます。","わたし に は ともだち が たくさん います。","I have a lot of friends.","友達とキャンプに行った。","ともだち と キャンプ に いった。","I went camping with my friend.","[sound:C1K-P01-292.mp3]","[sound:C1K-P01-293.mp3]","[sound:C1K-P01-294.mp3]"
"早い","早い","はやい","early","adjective","まだ学校へ行くには早い時間です。","まだ がっこう へ いく に は はやい じかん です。","It's still too early to go to school.","朝早い電車で行きましょう。","あさ はやい でんしゃ で いきましょう。","Let's take an early-morning train.","[sound:C1K-P01-295.mp3]","[sound:C1K-P01-296.mp3]","[sound:C1K-P01-297.mp3]"
"どれ","どれ","どれ","what, which","interrogative","この中でどれが好きですか。","この なか で どれ が すき です か。","Which of these do you like?","ソースはどれですか。","ソース は どれ です か。","Which one is the sauce?","[sound:C1K-P01-298.mp3]","[sound:C1K-P01-299.mp3]","[sound:C1K-P01-300.mp3]"
"美しい","美しい","うつくしい","beautiful","adjective","この絵は美しいです。","この え は うつくしい です。","This picture is beautiful.","今夜は星がとても美しい。","こんや は ほし が とても うつくしい。","The stars are very beautiful tonight.","[sound:C1K-P02-001.mp3]","[sound:C1K-P02-002.mp3]","[sound:C1K-P02-003.mp3]"
"いつも","いつも","いつも","always (colloquial)","Adverb","彼女はいつも元気だ。","かのじょ は いつも げんき だ。","She's always full of energy.","朝ご飯にはいつもパンを食べる。","あさ ごはん に は いつも パン を たべる。","I always eat bread for breakfast.","[sound:C1K-P02-004.mp3]","[sound:C1K-P02-005.mp3]","[sound:C1K-P02-006.mp3]"
"足","足","あし","leg, foot","Noun","彼は足が長い。","かれ は あし が ながい。","He has long legs.","彼女は足が太い。","かのじょ は あし が ふとい。","She has fat legs.","[sound:C1K-P02-007.mp3]","[sound:C1K-P02-008.mp3]","[sound:C1K-P02-009.mp3]"
"起こす","起こす","おこす","wake (someone) up","Verb","明日、6時に起こしてください。","あす 6 じ に おこして ください。","Please wake me up tomorrow at six o'clock.","私は、毎朝7時に息子を起こします。","わたし は、まいあさ 7 じ に むすこ を おこします。","Every morning I wake my son up at seven.","[sound:C1K-P02-010.mp3]","[sound:C1K-P02-011.mp3]","[sound:C1K-P02-012.mp3]"
"見せる","見せる","みせる","show","Verb","その写真を見せてください。","その しゃしん を みせて ください。","Please show me those pictures.","去年のデータを見せてください。","きょねん の データ を みせて ください。","Please show me last year's data.","[sound:C1K-P02-013.mp3]","[sound:C1K-P02-014.mp3]","[sound:C1K-P02-015.mp3]"
"娘","娘","むすめ","daughter, girl","Noun","私の娘はアメリカにいます。","わたし の むすめ は アメリカ に います。","My daughter is in the United States.","娘がピンクのドレスを着ている。","むすめ が ピンク の ドレス を きて いる。","My daughter is wearing a pink dress.","[sound:C1K-P02-016.mp3]","[sound:C1K-P02-017.mp3]","[sound:C1K-P02-018.mp3]"
"楽しむ","楽しむ","たのしむ","enjoy","Verb","今日は一人の時間を楽しみたい。","きょう は ひとり の じかん を たのしみたい。","Today I want to enjoy some time to myself.","日本の生活を楽しんでください。","にほん の せいかつ を たのしんで ください。","Please enjoy your life in Japan.","[sound:C1K-P02-019.mp3]","[sound:C1K-P02-020.mp3]","[sound:C1K-P02-021.mp3]"
"色","色","いろ","color","Noun","すてきな色のセーターですね。","すてきな いろ の セーター です ね。","I like the color of your sweater.","どっちの色が好きですか。","どっち の いろ が すき です か。","Which color do you like?","[sound:C1K-P02-022.mp3]","[sound:C1K-P02-023.mp3]","[sound:C1K-P02-024.mp3]"
"みんな","みんな","みんな","everybody (colloquial)","Noun","みんなにお菓子をあげましょう。","みんな に おかし を あげましょう。","Let's give everyone some sweets.","みんなにこのことを伝えてください。","みんな に この こと を つたえて ください。","Please tell everyone about this matter.","[sound:C1K-P02-025.mp3]","[sound:C1K-P02-026.mp3]","[sound:C1K-P02-027.mp3]"
"取る","取る","とる","take, get","Verb","テストでいい点を取った。","テスト で いい てん を とった。","I got a good score on the test.","メモを取ってください。","メモ を とって ください。","Please take notes.","[sound:C1K-P02-028.mp3]","[sound:C1K-P02-029.mp3]","[sound:C1K-P02-030.mp3]"
"勉強","勉強","べんきょう","study","Verbal Noun","私は日本語を勉強しています。","わたし は にほん ご を べんきょう して います。","I'm studying Japanese.","彼は今、勉強しています。","かれ は いま、べんきょう して います。","He's studying now.","[sound:C1K-P02-031.mp3]","[sound:C1K-P02-032.mp3]","[sound:C1K-P02-033.mp3]"
"できる","できる","できる","can do, be good at","Verb","彼女はイタリア語ができます。","かのじょ は イタリア ご が できます。","She can speak Italian.","トラックを運転できますか。","トラック を うんてん できます か。","Can you drive a truck?","[sound:C1K-P02-034.mp3]","[sound:C1K-P02-035.mp3]","[sound:C1K-P02-036.mp3]"
"短い","短い","みじかい","short, brief","Adjective","彼は足が短い。","かれ は あし が みじかい。","His legs are short.","このセーターはちょっと短いですね。","この セーター は ちょっと みじかい です ね。","This sweater is a little short.","[sound:C1K-P02-037.mp3]","[sound:C1K-P02-038.mp3]","[sound:C1K-P02-039.mp3]"
"落ちる","落ちる","おちる","fall, come down","Verb","猿も木から落ちる。","さる も き から おちる。","Even monkeys fall from trees.","道に何か落ちています。","みち に なに か おちて います。","Something has fallen on the road.","[sound:C1K-P02-040.mp3]","[sound:C1K-P02-041.mp3]","[sound:C1K-P02-042.mp3]"
"息子","息子","むすこ","son","Noun","うちの息子は大学1年生です。","うち の むすこ は だいがく 1 ねんせい です。","My son's a college freshman.","息子は中学生です。","むすこ は ちゅうがくせい です。","My son is a junior high school student.","[sound:C1K-P02-043.mp3]","[sound:C1K-P02-044.mp3]","[sound:C1K-P02-045.mp3]"
"白い","白い","しろい","white, blank","Adjective","彼は歯が白い。","かれ は は が しろい。","His teeth are white.","庭に白いネコがいます。","にわ に しろい ネコ が います。","There's a white cat in the garden.","[sound:C1K-P02-046.mp3]","[sound:C1K-P02-047.mp3]","[sound:C1K-P02-048.mp3]"
"飛行機","飛行機","ひこうき","airplane","Noun","息子は飛行機のおもちゃが好きです。","むすこ は ひこうき の おもちゃ が すき です。","My son likes toy airplanes.","飛行機が1時間以上遅れた。","ひこうき が 1 じかん いじょう おくれた。","The plane arrived over an hour late.","[sound:C1K-P02-049.mp3]","[sound:C1K-P02-050.mp3]","[sound:C1K-P02-051.mp3]"
"病気","病気","びょうき","illness","Noun","祖父が病気になった。","そふ が びょうき に なった。","My grandfather got sick.","彼女は病気の犬を助けた。","かのじょ は びょうき の いぬ を たすけた。","She helped a sick dog.","[sound:C1K-P02-052.mp3]","[sound:C1K-P02-053.mp3]","[sound:C1K-P02-054.mp3]"
"冬","冬","ふゆ","winter","Noun","カナダの冬はとても寒いです。","カナダ の ふゆ は とても さむい です。","Canadian winters are very cold.","冬はよくスキーに行きます。","ふゆ は よく スキー に いきます。","We go skiing a lot in winter.","[sound:C1K-P02-055.mp3]","[sound:C1K-P02-056.mp3]","[sound:C1K-P02-057.mp3]"
"年","年","とし","year, age","Noun","新しい年が始まりました。","あたらしい とし が はじまりました。","A new year has started.","いとこと私は同じ年です。","いとこ と わたし は おなじ とし です。","My cousin and I are the same age.","[sound:C1K-P02-058.mp3]","[sound:C1K-P02-059.mp3]","[sound:C1K-P02-060.mp3]"
